# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 2.00000, 21.60000,  1.60000, -2.53140
 2.00000, 22.00000,  2.00000, -2.30498
 2.00000, 22.40000,  2.40000, -2.62498
 2.00000, 22.80000,  2.80000, -2.75497
 2.00000, 23.20000,  3.20000, -3.71791
 2.00000, 23.60000,  3.60000, -3.97561
 2.00000, 24.00000,  4.00000, -4.39023
 2.00000, 24.40000,  4.40000, -3.66081
 2.00000, 24.80000,  4.80000, -5.13929
 2.00000, 25.20000,  5.20000, -4.36743
 2.00000, 25.60000,  5.60000, -6.48320
 2.00000, 26.00000,  6.00000, -6.92699
 2.00000, 26.40000,  6.40000, -5.60106
 2.00000, 26.80000,  6.80000, -5.48791
 2.00000, 27.20000,  7.20000, -5.45343
 2.00000, 27.60000,  7.60000, -6.41670
 2.00000, 28.00000,  8.00000, -5.92272
 2.00000, 28.40000,  8.40000, -8.84963
 2.00000, 28.80000,  8.80000, -6.39438
 2.00000, 29.20000,  9.20000, -9.62448
 2.00000, 29.60000,  9.60000, -8.98315
 2.00000, 30.00000, 10.00000, -8.08767
 2.00000, 30.40000, 10.40000, -8.07118
 2.00000, 30.80000, 10.80000, -7.88892
 2.00000, 31.20000, 11.20000, -8.61237
 2.00000, 31.60000, 11.60000, -11.64187
 2.00000, 32.00000, 12.00000, -12.42819
 2.00000, 32.40000, 12.40000, -10.03879
 2.00000, 32.80000, 12.80000, -11.45981
 2.00000, 33.20000, 13.20000, -13.60364
 2.00000, 33.60000, 13.60000, -11.73920
 2.00000, 34.00000, 14.00000, -11.79495
 2.00000, 34.40000, 14.40000, -14.06183
 2.00000, 34.80000, 14.80000, -10.21671

 2.40000, 12.00000, -8.00000,  0.62488
 2.40000, 12.40000, -7.60000,  0.44675
 2.40000, 12.80000, -7.20000,  0.91629
 2.40000, 13.20000, -6.80000,  0.77095
 2.40000, 13.60000, -6.40000,  0.43602
 2.40000, 14.00000, -6.00000,  0.40886
 2.40000, 14.40000, -5.60000,  0.51790
 2.40000, 14.80000, -5.20000,  0.22118
 2.40000, 15.20000, -4.80000,  0.33327
 2.40000, 15.60000, -4.40000,  0.87181
 2.40000, 16.00000, -4.00000,  0.49985
 2.40000, 16.40000, -3.60000,  0.26388
 2.40000, 16.80000, -3.20000,  0.40730
 2.40000, 17.20000, -2.80000,  0.56778
 2.40000, 17.60000, -2.40000,  0.21974
 2.40000, 18.00000, -2.00000,  0.52629
 2.40000, 18.40000, -1.60000,  0.43077
 2.40000, 18.80000, -1.20000,  0.22198
 2.40000, 19.20000, -0.80000, -0.23318
 2.40000, 19.60000, -0.40000, -0.70957
 2.40000, 20.00000,  0.00000, -0.98163
 2.40000, 20.40000,  0.40000, -1.26937
 2.40000, 20.80000,  0.80000, -1.63291
 2.40000, 21.20000,  1.20000, -1.74384
 2.40000, 21.60000,  1.60000, -2.08604
 2.40000, 22.00000,  2.00000, -2.39566
 2.40000, 22.40000,  2.40000, -2.55920
 2.40000, 22.80000,  2.80000, -2.83008
 2.40000, 23.20000,  3.20000, -3.74770
 2.40000, 23.60000,  3.60000, -4.07430
 2.40000, 24.00000,  4.00000, -4.49310
 2.40000, 24.40000,  4.40000, -4.98121
 2.40000, 24.80000,  4.80000, -5.00009
 2.40000, 25.20000,  5.20000, -4.53166
 2.40000, 25.60000,  5.60000, -5.88326
 2.40000, 26.00000,  6.00000, -6.91477
 2.40000, 26.40000,  6.40000, -6.80790
 2.40000, 26.80000,  6.80000, -5.89843
 2.40000, 27.20000,  7.20000, -6.54151
 2.40000, 27.60000,  7.60000, -7.72064
 2.40000, 28.00000,  8.00000, -7.75260
 2.40000, 28.40000,  8.40000, -6.93105
 2.40000, 28.80000,  8.80000, -9.43363
 2.40000, 29.20000,  9.20000, -6.59706
 2.40000, 29.60000,  9.60000, -8.31586
 2.40000, 30.00000, 10.00000, -10.74327
 2.40000, 30.40000, 10.40000, -7.28447
 2.40000, 30.80000, 10.80000, -10.61784
 2.40000, 31.20000, 11.20000, -9.95683
 2.40000, 31.60000, 11.60000, -8.64967
 2.40000, 32.00000, 12.00000, -8.74268
 2.40000, 32.40000, 12.40000, -9.60091
 2.40000, 32.80000, 12.80000, -9.26758
 2.40000, 33.20000, 13.20000, -12.33627
 2.40000, 33.60000, 13.60000, -12.62690
 2.40000, 34.00000, 14.00000, -11.56406
 2.40000, 34.40000, 14.40000, -12.99474
 2.40000, 34.80000, 14.80000, -10.19999

 2.80000, 12.00000, -8.00000,  0.91690
 2.80000, 12.40000, -7.60000,  0.90550
 2.80000, 12.80000, -7.20000,  0.49438
 2.80000, 13.20000, -6.80000,  0.33004
 2.80000, 13.60000, -6.40000,  0.49437
 2.80000, 14.00000, -6.00000,  0.36471
 2.80000, 14.40000, -5.60000,  0.58186
