# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
20.00000, 12.40000, -4.40000,  0.97084
20.00000, 12.40000, -4.00000,  0.97084
20.00000, 12.40000, -3.60000,  0.97084
20.00000, 12.40000, -3.20000,  0.97084
20.00000, 12.40000, -2.80000,  0.97084
20.00000, 12.40000, -2.40000,  0.96818
20.00000, 12.40000, -2.00000,  0.93514
20.00000, 12.40000, -1.60000,  0.88161
20.00000, 12.40000, -1.20000,  0.80757
20.00000, 12.40000, -0.80000,  0.71303
20.00000, 12.40000, -0.40000,  0.59799
20.00000, 12.40000,  0.00000,  0.46244
20.00000, 12.40000,  0.40000,  0.30640
20.00000, 12.40000,  0.80000,  0.12985
20.00000, 12.40000,  1.20000, -0.06719
20.00000, 12.40000,  1.60000, -0.28474
20.00000, 12.40000,  2.00000, -0.52279
20.00000, 12.40000,  2.40000, -0.78134
20.00000, 12.40000,  2.80000, -1.06040
20.00000, 12.40000,  3.20000, -1.35995
20.00000, 12.40000,  3.60000, -1.68000
20.00000, 12.40000,  4.00000, -2.02056
20.00000, 12.40000,  4.40000, -2.38162
20.00000, 12.40000,  4.80000, -2.76318
20.00000, 12.40000,  5.20000, -3.16524
20.00000, 12.40000,  5.60000, -3.58780
20.00000, 12.40000,  6.00000, -4.03086
20.00000, 12.40000,  6.40000, -4.49443
20.00000, 12.40000,  6.80000, -4.97849
20.00000, 12.40000,  7.20000, -5.48306
20.00000, 12.40000,  7.60000, -6.00813
20.00000, 12.40000,  8.00000, -6.55370
20.00000, 12.40000,  8.40000, -7.11977
20.00000, 12.40000,  8.80000, -7.70634
20.00000, 12.40000,  9.20000, -8.31341
20.00000, 12.40000,  9.60000, -8.94099
20.00000, 12.40000, 10.00000, -9.58907
20.00000, 12.40000, 10.40000, -10.25764
20.00000, 12.40000, 10.80000, -10.94672
20.00000, 12.40000, 11.20000, -11.65630
20.00000, 12.40000, 11.60000, -12.38638
20.00000, 12.40000, 12.00000, -13.13697
20.00000, 12.40000, 12.40000, -13.90805
20.00000, 12.40000, 12.80000, -14.69964
20.00000, 12.40000, 13.20000, -15.51172
20.00000, 12.40000, 13.60000, -16.34431
20.00000, 12.40000, 14.00000, -17.19740
20.00000, 12.40000, 14.40000, -18.07099
20.00000, 12.40000, 14.80000, -18.96508

20.00000, 12.80000, -8.00000,  0.96825
20.00000, 12.80000, -7.60000,  0.96825
20.00000, 12.80000, -7.20000,  0.96825
20.00000, 12.80000, -6.80000,  0.96825
20.00000, 12.80000, -6.40000,  0.96825
20.00000, 12.80000, -6.00000,  0.96825
20.00000, 12.80000, -5.60000,  0.96825
20.00000, 12.80000, -5.20000,  0.96825
20.00000, 12.80000, -4.80000,  0.96825
20.00000, 12.80000, -4.40000,  0.96825
20.00000, 12.80000, -4.00000,  0.96825
20.00000, 12.80000, -3.60000,  0.96825
20.00000, 12.80000, -3.20000,  0.96825
20.00000, 12.80000, -2.80000,  0.96825
20.00000, 12.80000, -2.40000,  0.96549
20.00000, 12.80000, -2.00000,  0.93097
20.00000, 12.80000, -1.60000,  0.87459
20.00000, 12.80000, -1.20000,  0.79638
20.00000, 12.80000, -0.80000,  0.69631
20.00000, 12.80000, -0.40000,  0.57440
20.00000, 12.80000,  0.00000,  0.43065
20.00000, 12.80000,  0.40000,  0.26505
20.00000, 12.80000,  0.80000,  0.07760
20.00000, 12.80000,  1.20000, -0.13169
20.00000, 12.80000,  1.60000, -0.36282
20.00000, 12.80000,  2.00000, -0.61580
20.00000, 12.80000,  2.40000, -0.89063
20.00000, 12.80000,  2.80000, -1.18730
20.00000, 12.80000,  3.20000, -1.50582
20.00000, 12.80000,  3.60000, -1.84618
20.00000, 12.80000,  4.00000, -2.20839
20.00000, 12.80000,  4.40000, -2.59244
20.00000, 12.80000,  4.80000, -2.99834
20.00000, 12.80000,  5.20000, -3.42609
20.00000, 12.80000,  5.60000, -3.87567
20.00000, 12.80000,  6.00000, -4.34711
20.00000, 12.80000,  6.40000, -4.84039
20.00000, 12.80000,  6.80000, -5.35551
20.00000, 12.80000,  7.20000, -5.89248
20.00000, 12.80000,  7.60000, -6.45130
20.00000, 12.80000,  8.00000, -7.03196
20.00000, 12.80000,  8.40000, -7.63447
20.00000, 12.80000,  8.80000, -8.25882
20.00000, 12.80000,  9.20000, -8.90502
20.00000, 12.80000,  9.60000, -9.57306
20.00000, 12.80000, 10.00000, -10.26295
20.00000, 12.80000, 10.40000, -10.97468
20.00000, 12.80000, 10.80000, -11.70826
20.00000, 12.80000, 11.20000, -12.46368
20.00000, 12.80000, 11.60000, -13.24095
20.00000, 12.80000, 12.00000, -14.04007
20.00000, 12.80000, 12.40000, -14.86103
20.00000, 12.80000, 12.80000, -15.70383
20.00000, 12.80000, 13.20000, -16.56848
20.00000, 12.80000, 13.60000, -17.45498
20.00000, 12.80000, 14.00000, -18.36332
20.00000, 12.80000, 14.40000, -19.29350
20.00000, 12.80000, 14.80000, -20.24554

20.00000, 13.20000, -8.00000,  0.96540
20.00000, 13.20000, -7.60000,  0.96540
20.00000, 13.20000, -7.20000,  0.96540
20.00000, 13.20000, -6.80000,  0.96540
20.00000, 13.20000, -6.40000,  0.96540
20.00000, 13.20000, -6.00000,  0.96540
20.00000, 13.20000, -5.60000,  0.96540
20.00000, 13.20000, -5.20000,  0.96540
20.00000, 13.20000, -4.80000,  0.96540
20.00000, 13.20000, -4.40000,  0.96540
20.00000, 13.20000, -4.00000,  0.96540
20.00000, 13.20000, -3.60000,  0.96540
20.00000, 13.20000, -3.20000,  0.96540
20.00000, 13.20000, -2.80000,  0.96540
20.00000, 13.20000, -2.40000,  0.96255
20.00000, 13.20000, -2.00000,  0.92651
20.00000, 13.20000, -1.60000,  0.86723
20.00000, 13.20000, -1.20000,  0.78472
20.00000, 13.20000, -0.80000,  0.67898
20.00000, 13.20000, -0.40000,  0.55000
20.00000, 13.20000,  0.00000,  0.39780
20.00000, 13.20000,  0.40000,  0.22236
20.00000, 13.20000,  0.80000,  0.02369
20.00000, 13.20000,  1.20000, -0.19821
20.00000, 13.20000,  1.60000, -0.44334
20.00000, 13.20000,  2.00000, -0.71171
20.00000, 13.20000,  2.40000, -1.00331
20.00000, 13.20000,  2.80000, -1.31814
20.00000, 13.20000,  3.20000, -1.65620
20.00000, 13.20000,  3.60000, -2.01749
20.00000, 13.20000,  4.00000, -2.40202
20.00000, 13.20000,  4.40000, -2.80978
20.00000, 13.20000,  4.80000, -3.24077
20.00000, 13.20000,  5.20000, -3.69499
20.00000, 13.20000,  5.60000, -4.17244
20.00000, 13.20000,  6.00000, -4.67313
20.00000, 13.20000,  6.40000, -5.19705
20.00000, 13.20000,  6.80000, -5.74420
20.00000, 13.20000,  7.20000, -6.31458
20.00000, 13.20000,  7.60000, -6.90819
20.00000, 13.20000,  8.00000, -7.52504
20.00000, 13.20000,  8.40000, -8.16512
20.00000, 13.20000,  8.80000, -8.82843
20.00000, 13.20000,  9.20000, -9.51497
20.00000, 13.20000,  9.60000, -10.22474
20.00000, 13.20000, 10.00000, -10.95775
20.00000, 13.20000, 10.40000, -11.71399
20.00000, 13.20000, 10.80000, -12.49346
20.00000, 13.20000, 11.20000, -13.29616
20.00000, 13.20000, 11.60000, -14.12209
20.00000, 13.20000, 12.00000, -14.97126
20.00000, 13.20000, 12.40000, -15.84366
20.00000, 13.20000, 12.80000, -16.73929
20.00000, 13.20000, 13.20000, -17.65815
20.00000, 13.20000, 13.60000, -18.60024
20.00000, 13.20000, 14.00000, -19.56557
20.00000, 13.20000, 14.40000, -20.55412
20.00000, 13.20000, 14.80000, -21.56591

20.00000, 13.60000, -8.00000,  0.96228
20.00000, 13.60000, -7.60000,  0.96228
20.00000, 13.60000, -7.20000,  0.96228
20.00000, 13.60000, -6.80000,  0.96228
20.00000, 13.60000, -6.40000,  0.96228
20.00000, 13.60000, -6.00000,  0.96228
20.00000, 13.60000, -5.60000,  0.96228
20.00000, 13.60000, -5.20000,  0.96228
20.00000, 13.60000, -4.80000,  0.96228
20.00000, 13.60000, -4.40000,  0.96228
20.00000, 13.60000, -4.00000,  0.96228
20.00000, 13.60000, -3.60000,  0.96228
20.00000, 13.60000, -3.20000,  0.96228
20.00000, 13.60000, -2.80000,  0.96228
20.00000, 13.60000, -2.40000,  0.95934
20.00000, 13.60000, -2.00000,  0.92175
20.00000, 13.60000, -1.60000,  0.85950
20.00000, 13.60000, -1.20000,  0.77259
20.00000, 13.60000, -0.80000,  0.66101
20.00000, 13.60000, -0.40000,  0.52478
20.00000, 13.60000,  0.00000,  0.36388
20.00000, 13.60000,  0.40000,  0.17832
20.00000, 13.60000,  0.80000, -0.03190
20.00000, 13.60000,  1.20000, -0.26678
20.00000, 13.60000,  1.60000, -0.52632
20.00000, 13.60000,  2.00000, -0.81053
20.00000, 13.60000,  2.40000, -1.11939
20.00000, 13.60000,  2.80000, -1.45292
20.00000, 13.60000,  3.20000, -1.81111
20.00000, 13.60000,  3.60000, -2.19396
20.00000, 13.60000,  4.00000, -2.60147
20.00000, 13.60000,  4.40000, -3.03364
20.00000, 13.60000,  4.80000, -3.49047
20.00000, 13.60000,  5.20000, -3.97197
20.00000, 13.60000,  5.60000, -4.47812
20.00000, 13.60000,  6.00000, -5.00894
20.00000, 13.60000,  6.40000, -5.56442
20.00000, 13.60000,  6.80000, -6.14456
20.00000, 13.60000,  7.20000, -6.74936
20.00000, 13.60000,  7.60000, -7.37882
20.00000, 13.60000,  8.00000, -8.03295
20.00000, 13.60000,  8.40000, -8.71173
20.00000, 13.60000,  8.80000, -9.41518
20.00000, 13.60000,  9.20000, -10.14329
20.00000, 13.60000,  9.60000, -10.89606
20.00000, 13.60000, 10.00000, -11.67349
20.00000, 13.60000, 10.40000, -12.47558
20.00000, 13.60000, 10.80000, -13.30233
20.00000, 13.60000, 11.20000, -14.15375
20.00000, 13.60000, 11.60000, -15.02982
20.00000, 13.60000, 12.00000, -15.93056
20.00000, 13.60000, 12.40000, -16.85596
20.00000, 13.60000, 12.80000, -17.80602
20.00000, 13.60000, 13.20000, -18.78074
20.00000, 13.60000, 13.60000, -19.78012
20.00000, 13.60000, 14.00000, -20.80417
20.00000, 13.60000, 14.40000, -21.85287
20.00000, 13.60000, 14.80000, -22.92624

20.00000, 14.00000, -8.00000,  0.95887
20.00000, 14.00000, -7.60000,  0.95887
20.00000, 14.00000, -7.20000,  0.95887
20.00000, 14.00000, -6.80000,  0.95887
20.00000, 14.00000, -6.40000,  0.95887
20.00000, 14.00000, -6.00000,  0.95887
20.00000, 14.00000, -5.60000,  0.95887
20.00000, 14.00000, -5.20000,  0.95887
20.00000, 14.00000, -4.80000,  0.95887
20.00000, 14.00000, -4.40000,  0.95887
20.00000, 14.00000, -4.00000,  0.95887
20.00000, 14.00000, -3.60000,  0.95887
20.00000, 14.00000, -3.20000,  0.95887
20.00000, 14.00000, -2.80000,  0.95887
20.00000, 14.00000, -2.40000,  0.95584
20.00000, 14.00000, -2.00000,  0.91668
20.00000, 14.00000, -1.60000,  0.85138
