# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 1.60000, 20.00000, 14.40000, -7609.02119
 1.60000, 20.00000, 14.80000, -7969.32200

 2.00000, 20.00000, -8.00000, -0.12965
 2.00000, 20.00000, -7.60000, -0.12965
 2.00000, 20.00000, -7.20000, -0.12965
 2.00000, 20.00000, -6.80000, -0.12965
 2.00000, 20.00000, -6.40000, -0.12965
 2.00000, 20.00000, -6.00000, -0.12965
 2.00000, 20.00000, -5.60000, -0.12965
 2.00000, 20.00000, -5.20000, -0.12965
 2.00000, 20.00000, -4.80000, -0.12965
 2.00000, 20.00000, -4.40000, -0.12965
 2.00000, 20.00000, -4.00000, -0.12965
 2.00000, 20.00000, -3.60000, -0.12965
 2.00000, 20.00000, -3.20000, -0.12965
 2.00000, 20.00000, -2.80000, -0.12965
 2.00000, 20.00000, -2.40000, -0.57455
 2.00000, 20.00000, -2.00000, -7.16707
 2.00000, 20.00000, -1.60000, -19.09292
 2.00000, 20.00000, -1.20000, -36.35210
 2.00000, 20.00000, -0.80000, -58.94462
 2.00000, 20.00000, -0.40000, -86.87047
 2.00000, 20.00000,  0.00000, -120.12965
 2.00000, 20.00000,  0.40000, -158.72217
 2.00000, 20.00000,  0.80000, -202.64802
 2.00000, 20.00000,  1.20000, -251.90720
 2.00000, 20.00000,  1.60000, -306.49972
 2.00000, 20.00000,  2.00000, -366.42557
 2.00000, 20.00000,  2.40000, -431.68475
 2.00000, 20.00000,  2.80000, -502.27727
 2.00000, 20.00000,  3.20000, -578.20312
 2.00000, 20.00000,  3.60000, -659.46230
 2.00000, 20.00000,  4.00000, -746.05481
 2.00000, 20.00000,  4.40000, -837.98066
 2.00000, 20.00000,  4.80000, -935.23985
 2.00000, 20.00000,  5.20000, -1037.83236
 2.00000, 20.00000,  5.60000, -1145.75821
 2.00000, 20.00000,  6.00000, -1259.01740
 2.00000, 20.00000,  6.40000, -1377.60991
 2.00000, 20.00000,  6.80000, -1501.53576
 2.00000, 20.00000,  7.20000, -1630.79494
 2.00000, 20.00000,  7.60000, -1765.38746
 2.00000, 20.00000,  8.00000, -1905.31331
 2.00000, 20.00000,  8.40000, -2050.57249
 2.00000, 20.00000,  8.80000, -2201.16501
 2.00000, 20.00000,  9.20000, -2357.09086
 2.00000, 20.00000,  9.60000, -2518.35004
 2.00000, 20.00000, 10.00000, -2684.94256
 2.00000, 20.00000, 10.40000, -2856.86841
 2.00000, 20.00000, 10.80000, -3034.12759
 2.00000, 20.00000, 11.20000, -3216.72011
 2.00000, 20.00000, 11.60000, -3404.64596
 2.00000, 20.00000, 12.00000, -3597.90514
 2.00000, 20.00000, 12.40000, -3796.49765
 2.00000, 20.00000, 12.80000, -4000.42350
 2.00000, 20.00000, 13.20000, -4209.68269
 2.00000, 20.00000, 13.60000, -4424.27520
 2.00000, 20.00000, 14.00000, -4644.20105
 2.00000, 20.00000, 14.40000, -4869.46024
 2.00000, 20.00000, 14.80000, -5100.05275

 2.40000, 20.00000, -8.00000,  0.17590
 2.40000, 20.00000, -7.60000,  0.17590
 2.40000, 20.00000, -7.20000,  0.17590
 2.40000, 20.00000, -6.80000,  0.17590
 2.40000, 20.00000, -6.40000,  0.17590
 2.40000, 20.00000, -6.00000,  0.17590
 2.40000, 20.00000, -5.60000,  0.17590
 2.40000, 20.00000, -5.20000,  0.17590
 2.40000, 20.00000, -4.80000,  0.17590
 2.40000, 20.00000, -4.40000,  0.17590
 2.40000, 20.00000, -4.00000,  0.17590
 2.40000, 20.00000, -3.60000,  0.17590
 2.40000, 20.00000, -3.20000,  0.17590
 2.40000, 20.00000, -2.80000,  0.17590
 2.40000, 20.00000, -2.40000, -0.13306
 2.40000, 20.00000, -2.00000, -4.71119
 2.40000, 20.00000, -1.60000, -12.99303
 2.40000, 20.00000, -1.20000, -24.97858
 2.40000, 20.00000, -0.80000, -40.66782
 2.40000, 20.00000, -0.40000, -60.06077
 2.40000, 20.00000,  0.00000, -83.15743
 2.40000, 20.00000,  0.40000, -109.95779
 2.40000, 20.00000,  0.80000, -140.46185
 2.40000, 20.00000,  1.20000, -174.66962
 2.40000, 20.00000,  1.60000, -212.58109
 2.40000, 20.00000,  2.00000, -254.19626
 2.40000, 20.00000,  2.40000, -299.51514
 2.40000, 20.00000,  2.80000, -348.53772
 2.40000, 20.00000,  3.20000, -401.26400
 2.40000, 20.00000,  3.60000, -457.69399
 2.40000, 20.00000,  4.00000, -517.82768
 2.40000, 20.00000,  4.40000, -581.66508
 2.40000, 20.00000,  4.80000, -649.20618
 2.40000, 20.00000,  5.20000, -720.45098
 2.40000, 20.00000,  5.60000, -795.39949
 2.40000, 20.00000,  6.00000, -874.05170
 2.40000, 20.00000,  6.40000, -956.40761
 2.40000, 20.00000,  6.80000, -1042.46723
 2.40000, 20.00000,  7.20000, -1132.23055
 2.40000, 20.00000,  7.60000, -1225.69757
 2.40000, 20.00000,  8.00000, -1322.86830
 2.40000, 20.00000,  8.40000, -1423.74274
 2.40000, 20.00000,  8.80000, -1528.32087
 2.40000, 20.00000,  9.20000, -1636.60271
 2.40000, 20.00000,  9.60000, -1748.58826
 2.40000, 20.00000, 10.00000, -1864.27750
 2.40000, 20.00000, 10.40000, -1983.67045
 2.40000, 20.00000, 10.80000, -2106.76711
 2.40000, 20.00000, 11.20000, -2233.56747
 2.40000, 20.00000, 11.60000, -2364.07153
 2.40000, 20.00000, 12.00000, -2498.27930
 2.40000, 20.00000, 12.40000, -2636.19077
 2.40000, 20.00000, 12.80000, -2777.80594
 2.40000, 20.00000, 13.20000, -2923.12482
 2.40000, 20.00000, 13.60000, -3072.14740
 2.40000, 20.00000, 14.00000, -3224.87368
 2.40000, 20.00000, 14.40000, -3381.30367
 2.40000, 20.00000, 14.80000, -3541.43736

 2.80000, 20.00000, -8.00000,  0.36014
 2.80000, 20.00000, -7.60000,  0.36014
 2.80000, 20.00000, -7.20000,  0.36014
 2.80000, 20.00000, -6.80000,  0.36014
 2.80000, 20.00000, -6.40000,  0.36014
 2.80000, 20.00000, -6.00000,  0.36014
 2.80000, 20.00000, -5.60000,  0.36014
 2.80000, 20.00000, -5.20000,  0.36014
 2.80000, 20.00000, -4.80000,  0.36014
 2.80000, 20.00000, -4.40000,  0.36014
 2.80000, 20.00000, -4.00000,  0.36014
 2.80000, 20.00000, -3.60000,  0.36014
 2.80000, 20.00000, -3.20000,  0.36014
 2.80000, 20.00000, -2.80000,  0.36014
 2.80000, 20.00000, -2.40000,  0.13315
 2.80000, 20.00000, -2.00000, -3.23038
 2.80000, 20.00000, -1.60000, -9.31499
 2.80000, 20.00000, -1.20000, -18.12070
 2.80000, 20.00000, -0.80000, -29.64749
 2.80000, 20.00000, -0.40000, -43.89537
 2.80000, 20.00000,  0.00000, -60.86435
 2.80000, 20.00000,  0.40000, -80.55441
 2.80000, 20.00000,  0.80000, -102.96555
 2.80000, 20.00000,  1.20000, -128.09779
 2.80000, 20.00000,  1.60000, -155.95111
 2.80000, 20.00000,  2.00000, -186.52553
 2.80000, 20.00000,  2.40000, -219.82103
 2.80000, 20.00000,  2.80000, -255.83762
 2.80000, 20.00000,  3.20000, -294.57530
 2.80000, 20.00000,  3.60000, -336.03406
 2.80000, 20.00000,  4.00000, -380.21392
 2.80000, 20.00000,  4.40000, -427.11486
 2.80000, 20.00000,  4.80000, -476.73689
 2.80000, 20.00000,  5.20000, -529.08001
 2.80000, 20.00000,  5.60000, -584.14422
 2.80000, 20.00000,  6.00000, -641.92952
 2.80000, 20.00000,  6.40000, -702.43591
 2.80000, 20.00000,  6.80000, -765.66338
 2.80000, 20.00000,  7.20000, -831.61194
 2.80000, 20.00000,  7.60000, -900.28159
 2.80000, 20.00000,  8.00000, -971.67233
 2.80000, 20.00000,  8.40000, -1045.78416
 2.80000, 20.00000,  8.80000, -1122.61708
 2.80000, 20.00000,  9.20000, -1202.17108
 2.80000, 20.00000,  9.60000, -1284.44618
 2.80000, 20.00000, 10.00000, -1369.44236
 2.80000, 20.00000, 10.40000, -1457.15963
 2.80000, 20.00000, 10.80000, -1547.59799
 2.80000, 20.00000, 11.20000, -1640.75743
 2.80000, 20.00000, 11.60000, -1736.63797
 2.80000, 20.00000, 12.00000, -1835.23959
 2.80000, 20.00000, 12.40000, -1936.56231
 2.80000, 20.00000, 12.80000, -2040.60611
 2.80000, 20.00000, 13.20000, -2147.37100
 2.80000, 20.00000, 13.60000, -2256.85697
 2.80000, 20.00000, 14.00000, -2369.06404
 2.80000, 20.00000, 14.40000, -2483.99219
 2.80000, 20.00000, 14.80000, -2601.64144

 3.20000, 20.00000, -8.00000,  0.47972
 3.20000, 20.00000, -7.60000,  0.47972
 3.20000, 20.00000, -7.20000,  0.47972
 3.20000, 20.00000, -6.80000,  0.47972
 3.20000, 20.00000, -6.40000,  0.47972
 3.20000, 20.00000, -6.00000,  0.47972
 3.20000, 20.00000, -5.60000,  0.47972
 3.20000, 20.00000, -5.20000,  0.47972
 3.20000, 20.00000, -4.80000,  0.47972
 3.20000, 20.00000, -4.40000,  0.47972
 3.20000, 20.00000, -4.00000,  0.47972
 3.20000, 20.00000, -3.60000,  0.47972
 3.20000, 20.00000, -3.20000,  0.47972
 3.20000, 20.00000, -2.80000,  0.47972
 3.20000, 20.00000, -2.40000,  0.30593
 3.20000, 20.00000, -2.00000, -2.26927
 3.20000, 20.00000, -1.60000, -6.92780
 3.20000, 20.00000, -1.20000, -13.66967
 3.20000, 20.00000, -0.80000, -22.49487
 3.20000, 20.00000, -0.40000, -33.40341
 3.20000, 20.00000,  0.00000, -46.39528
 3.20000, 20.00000,  0.40000, -61.47048
 3.20000, 20.00000,  0.80000, -78.62901
 3.20000, 20.00000,  1.20000, -97.87088
 3.20000, 20.00000,  1.60000, -119.19608
 3.20000, 20.00000,  2.00000, -142.60462
 3.20000, 20.00000,  2.40000, -168.09649
 3.20000, 20.00000,  2.80000, -195.67169
 3.20000, 20.00000,  3.20000, -225.33022
 3.20000, 20.00000,  3.60000, -257.07209
 3.20000, 20.00000,  4.00000, -290.89729
 3.20000, 20.00000,  4.40000, -326.80583
 3.20000, 20.00000,  4.80000, -364.79770
 3.20000, 20.00000,  5.20000, -404.87290
 3.20000, 20.00000,  5.60000, -447.03143
 3.20000, 20.00000,  6.00000, -491.27330
 3.20000, 20.00000,  6.40000, -537.59850
 3.20000, 20.00000,  6.80000, -586.00704
 3.20000, 20.00000,  7.20000, -636.49891
 3.20000, 20.00000,  7.60000, -689.07411
 3.20000, 20.00000,  8.00000, -743.73264
 3.20000, 20.00000,  8.40000, -800.47451
 3.20000, 20.00000,  8.80000, -859.29971
 3.20000, 20.00000,  9.20000, -920.20825
 3.20000, 20.00000,  9.60000, -983.20012
